"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"ST_TURNO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"16/10/2024";5262590008;"ES";"Outro";"1";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";19;"PIX";62154529;45089837;"17/09/2024";"CONTRAOTPRESTAÇÃO DE SERVIÇO";"300,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"22/11/2024";5259798168;"ES";"Nota Fiscal";"1240919880808";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";70651125;53056104;"05/09/2024";"CONFECÇÃO DE IMPRESSOS 10X7 CM";"290,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"1240922509406";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";65882466;48515603;"20/09/2024";"BANDEIRAS IMPRESSAS EM TECIDO 70X100CM";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"02/10/2025";5262590437;"ES";"Cupom Fiscal";"1241025406212";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";73009655;55454737;"05/10/2024";"GASOLIAN";"50,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"16/10/2024";5262590005;"ES";"Cupom Fiscal";"1241024804264";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";61827742;44810092;"03/10/2024";"GASOLINA";"249,27"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Outro";"1240923355969";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";65882375;48515600;"26/09/2024";"SERVIÇOS DE MILITANCIA 08 HORAS DIÁRIAS";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Nota Fiscal";"1241025129521";2;"Fundo Especial de Financiamento de Campanha";20150000;"Alimentação";1;"Financeiro";19;"PIX";70911659;53306178;"04/10/2024";"DESP COM ALIMENTAÇÃO COMITE";"400,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"20/11/2024";5259798225;"ES";"Nota Fiscal";"1240922948167";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";19;"PIX";70526611;52940707;"23/09/2024";"IMPULSIOANMENTO CONTEUDO INTERNET";"350,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"20/11/2024";5259798163;"ES";"Cupom Fiscal";"1241025680842";1;"Outros Recursos";20150000;"Alimentação";1;"Financeiro";19;"PIX";70527124;52941290;"07/10/2024";"DESP COM ALIMENTAÇÃO";"2,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"1240919686846";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";65882387;48515560;"04/09/2024";"NF 3416 IMPRESSOS DE 9X5CM COM VEREADORES";"840,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"02";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";65882390;48515574;"17/09/2024";"SERVIÇOS DE FOTOGRAFIA E EDIÇÃO PARA MAT DE CAMPAN";"3320,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"17/10/2024";5256706282;"ES";"Nota Fiscal";"31727078";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";62307876;45225764;"23/08/2024";"SANTINHOS";"1080,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Nota Fiscal";"1240919049946";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";70911607;53306147;"01/09/2024";"ADESIVOS LEITOSO 30X15 | PERFURADOS 70X35";"4082,50"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5259798213;"ES";"Cupom Fiscal";"1241024658540";1;"Outros Recursos";20150000;"Alimentação";1;"Financeiro";19;"PIX";73007674;55456124;"02/10/2024";"DESP COM PADARIA";"10,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"17/10/2024";5256706282;"ES";"Nota Fiscal";"0001";1;"Outros Recursos";20310000;"Produção de jingles, vinhetas e slogans";1;"Financeiro";0;"Cheque";62307875;45225765;"05/09/2024";"JINGLE DE CAMPANHA";"400,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"22/11/2024";5262590091;"ES";"Outro";"1240924044793";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";19;"PIX";70635324;53036903;"03/10/2024";"PREST SERV DISTRIBUIÇÃO DE SNATINHO";"700,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5283267239;"ES";"Fatura";"032462135";1;"Outros Recursos";20260000;"Criação e inclusão de páginas na internet";1;"Financeiro";1;"Transferência eletrônica";65886314;48519245;"09/09/2024";"DOMÍNIO E HOSPEDAGEM EM SITE";"87,60"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"14/10/2024";5262590004;"ES";"Cupom Fiscal";"1240920049831";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";61783497;44775006;"06/09/2024";"COMBUSTIVEL";"290,01"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Nota Fiscal";"1241025121373";2;"Fundo Especial de Financiamento de Campanha";20160000;"Água";1;"Financeiro";19;"PIX";70911633;53306172;"04/10/2024";"AGUA MINERAL PEDRA AZUL";"400,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Outro";"1240923331879";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";65882436;48515593;"26/09/2024";"SERVIÇOS DE MILITANCIA 08 HORAS DIÁRIAS";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5259798278;"ES";"Cupom Fiscal";"1241024597038";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72933445;55373692;"02/10/2024";"GASOLIAN ADITIVADA | GASOLINA ADITIVADA";"130,02"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5259798229;"ES";"Cupom Fiscal";"1241024856146";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";73011258;55457022;"03/10/2024";"GASOLINA";"123,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Outro";"1240923574582";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";65882406;48515596;"27/09/2024";"SERVIÇOS DE MILITANCIA 08HORA DIÁRIAS";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"1241025102683";2;"Fundo Especial de Financiamento de Campanha";20270000;"Diversas a especificar";1;"Financeiro";19;"PIX";65882439;48515611;"04/10/2024";"ALUGUEL DE CADEIRAS PARA COMITÊ | ALUGUEL DE MESAS PARA COMITÊ";"300,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5262590082;"ES";"Cupom Fiscal";"1240817020035";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72933489;55373736;"20/08/2024";"ABASTECIMENTO DE VEICULO COM COMBUSTIVEL";"130,04"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5256706492;"ES";"Outro";"33586901";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";70922965;53316708;"08/10/2024";"SERVIÇOS DE PRODUÇÃO DE CAMPANHA ELEITORAL";"831,73"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5256706492;"ES";"Outro";"33639198";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";1;"Transferência eletrônica";70922965;53316709;"08/10/2024";"SERVIÇOS DE PRODUÇÃO DE CAMPANHA ELEITORAL";"3371,40"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Outro";"1240921103308";2;"Fundo Especial de Financiamento de Campanha";20260000;"Criação e inclusão de páginas na internet";1;"Financeiro";19;"PIX";70911652;53306209;"11/09/2024";"SERVIÇOS DE TRÁFEGO PAGO";"1500,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Outro";"1240920973652";2;"Fundo Especial de Financiamento de Campanha";20260000;"Criação e inclusão de páginas na internet";1;"Financeiro";19;"PIX";70911652;53306210;"11/09/2024";"SERVIÇOS DE TRÁFEGO PAGO";"1500,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Outro";"1241025116377";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";65882397;48515618;"04/10/2024";"SERVIÇOS DE MILITANCIA 08H DIÁRIAS";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"03/11/2024";5256706502;"ES";"Outro";"74311417772";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";65692965;48337884;"04/10/2024";"SERVIÇOS DE PANFLETAGEM";"1412,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"03/11/2024";5256706502;"ES";"Nota Fiscal";"1241025873075";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";65692941;48337886;"08/10/2024";"GASOLINA";"2930,03"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"03/11/2024";5256706502;"ES";"Nota Fiscal";"1240921936831";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";65692943;48337891;"17/09/2024";"ADESIVO FAIXA 64 X11 | ADESIVO PERFURADO 60 X 30 | ADESIVO PERFURADO 65 X 30 | CONFECÇÃO DE ADESIVOS 30CM DIAMETRO";"1085,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5262590086;"ES";"Cupom Fiscal";"1240924296642";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";73011571;55457339;"30/09/2024";"GASOLINA";"100,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"02/10/2025";5262590103;"ES";"Cupom Fiscal";"1241025340180";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";73012788;55461377;"05/10/2024";"GASOLIAN";"166,62"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5259798284;"ES";"Cupom Fiscal";"1241025101167";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";73011548;55457311;"04/10/2024";"GASOLINA COMUN";"100,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"03/11/2024";5256706502;"ES";"Nota Fiscal";"1240922258147";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";65692938;48337899;"19/09/2024";"GASOLINA";"1077,16"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Outro";"1240923202005";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";65882437;48515595;"25/09/2024";"SERVIÇOS DE MILITANCIA 08 HORAS DIÁRIAS";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"03/11/2024";5256706502;"ES";"Nota Fiscal";"1240921938312";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";65692960;48337893;"17/08/2024";"ADESIVOS PERFURADOS 70 X 40 CM | ADESIVOS REDONDOS 30 X 30 CM | FAIXA ADESIVO 64 X 11 CM";"1520,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"03/11/2024";5256706502;"ES";"Nota Fiscal";"1240923217006";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";65692964;48337878;"25/09/2024";"ADESIVOS PERFURADOS";"922,50"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"1241025109101";2;"Fundo Especial de Financiamento de Campanha";20160000;"Água";1;"Financeiro";19;"PIX";65882425;48515612;"04/10/2024";"ÁGUA MINERAL PARA PESSOAL CONTRATADO NA CAMPANHA";"300,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"14/11/2024";5256706434;"ES";"Nota Fiscal";"1240922423743";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";69858954;52300321;"20/09/2024";"ADESIVO PERFURADO";"75,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Nota Fiscal";"1240919047422";2;"Fundo Especial de Financiamento de Campanha";20270000;"Diversas a especificar";1;"Financeiro";19;"PIX";70911624;53306151;"01/09/2024";"ALUGUEL DE CADEIRAS | ALUGUEL DE CADEIRAS | ALUGUEL DE MESAS";"490,40"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Nota Fiscal";"1240919048530";2;"Fundo Especial de Financiamento de Campanha";20160000;"Água";1;"Financeiro";19;"PIX";70911641;53306170;"01/09/2024";"AGUA MINERAL PEDRA AZUL 20L | AGUA MINERAL PEDRA AZUL 500ML";"423,50"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Nota Fiscal";"1240919130217";2;"Fundo Especial de Financiamento de Campanha";20160000;"Água";1;"Financeiro";19;"PIX";70911641;53306171;"02/09/2024";"AGUA MINERAL PEDRA AZUL 20L | AGUA MINERAL PEDRA AZUL 500ML";"2,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Cupom Fiscal";"1240818457847";2;"Fundo Especial de Financiamento de Campanha";20090000;"Materiais de expediente";1;"Financeiro";19;"PIX";70911618;53306216;"30/08/2024";"CANETA BIC | COLA | COLHER | COLHER | ESCVA SANITARIA | LIXEIRA | PA DE LIXO | PILHA | POTE TRIO BAIIXO | SUPORTE COPO";"752,50"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"15/10/2024";5262590006;"ES";"Outro";"1240920870628";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";19;"PIX";61957263;44924899;"10/09/2024";"CABO ELEITORAL";"500,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5259798278;"ES";"Cupom Fiscal";"1240922853340";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72933443;55373690;"23/09/2024";"GASOLINA ADITIVADA";"125,14"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5262590082;"ES";"Nota Fiscal";"1240919569312";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72933490;55373738;"04/09/2024";"COMBUSTIVEL";"50,08"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5262590082;"ES";"Nota Fiscal";"1240919568693";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72933490;55373739;"04/09/2024";"COMBUSTIVEL";"70,03"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"#NULO";"1240920046752";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";70911662;53306158;"06/09/2024";"#NULO";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"14/10/2024";5262590004;"ES";"Cupom Fiscal";"1240922859566";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";61783492;44775007;"23/09/2024";"GASOLINA COMUN";"185,01"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"#NULO";"1240920973763";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";70911663;53306159;"11/09/2024";"#NULO";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"14/04/2025";5256706494;"ES";"Cupom Fiscal";"1241025121721";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72182741;54533694;"04/10/2024";"GASOLINA ADITIVADA";"195,77"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5283267239;"ES";"Outro";"1241024673662";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";19;"PIX";65886317;48519252;"02/10/2024";"CRÉDITO PARA IMPULSIONAMENTO DE CONTEÚDO";"50,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Outro";"1240923332306";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";19;"PIX";65882392;48515590;"26/09/2024";"SERVIÇOS DE MILITANCIA 08 HORAS DIÁRIAS";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"03/11/2024";5256706502;"ES";"Fatura";"1240923226169";2;"Fundo Especial de Financiamento de Campanha";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";19;"PIX";65692953;48337909;"25/09/2024";"IMPULSIONAMENTO DE CAMPANHA";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"#NULO";"1240919782532";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";19;"PIX";70911610;53306154;"05/09/2024";"#NULO";"1000,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"29/11/2024";5277252365;"ES";"Nota Fiscal";"1240919519278";2;"Fundo Especial de Financiamento de Campanha";20150000;"Alimentação";1;"Financeiro";19;"PIX";70911655;53306152;"03/09/2024";"PÃO DE SAL";"222,30"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"20/11/2024";5262590098;"ES";"Nota Fiscal";"1241024838035";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";70531330;52944387;"03/10/2024";"COMBUSTIVEL";"330,92"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"20/11/2024";5262590098;"ES";"Nota Fiscal";"1240921810318";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";70531328;52944386;"16/09/2024";"GASOLINA ADITIVADA | GASOLINA COMUM";"112,80"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"03/11/2024";5256706502;"ES";"Nota Fiscal";"1240921945468";2;"Fundo Especial de Financiamento de Campanha";20270000;"Diversas a especificar";1;"Financeiro";19;"PIX";65692944;48337896;"17/09/2024";"LONA COM ILHÓS 275 X 75 CM";"270,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5259798278;"ES";"Nota Fiscal";"1241025063533";1;"Outros Recursos";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72933441;55373693;"04/10/2024";"GASOLINA COMUM";"20,42"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"18/10/2024";5256706348;"ES";"Nota Fiscal";"18230802000153";1;"Outros Recursos";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";62501260;45391172;"10/09/2024";"ADESIVOS DE PAPEL";"300,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"14/04/2025";5256706494;"ES";"Cupom Fiscal";"1240923776959";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";19;"PIX";72182743;54533692;"28/09/2024";"GASOLINA ADITIVADA";"150,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"1240919692305";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";65882414;48515553;"04/09/2024";"NF3409 ADESIVOS PERFURADOS 30X70 CM COM VEREADORES";"690,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"1240919686518";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";65882371;48515559;"04/09/2024";"NF 3415 IMPRESSOS DE 7,9 X 7,9 CM COM VEREADORES";"4375,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"18/10/2024";5256706348;"ES";"Nota Fiscal";"5627369600018";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";62501259;45391171;"22/08/2024";"COLINHA, ADESIVOS REDONDO, ADESIVO VINIL";"214,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"1240919687927";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";19;"PIX";65882416;48515557;"04/09/2024";"NF 3413 ADESIVOS 30X70CM COM VEREADORES";"1610,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"01/10/2025";5259798216;"ES";"Nota Fiscal";"1240922281592";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";19;"PIX";73011547;55457310;"19/09/2024";"CONFECÇÃO DE IMPRESSOS 10X7 CM SANTINHOS";"290,00"
"28/08/2026";"23:00:17";2024;2;"Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"1";"Final";"04/11/2024";5286822108;"ES";"Nota Fiscal";"1240920561121";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";19;"PIX";65882473;48515571;"09/09/2024";"PRODUÇÃO DE MAT PUBLICITÁRIOS PARA CAND VEREADORES";"12800,00"
