"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"CD_SITUACAO_JULGAMENTO";"DS_SITUACAO_JULGAMENTO";"CD_SITUACAO_CASSACAO";"DS_SITUACAO_CASSACAO";"CD_SITUACAO_DCONST_DIPLOMA";"DS_SITUACAO_DCONST_DIPLOMA";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000848888;11999;"OSVALDO SGULMARO";"OSVALDO SGULMARO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80000091373;"PARTIDO ISOLADO";"PP";"N";338;"Válido";338;3;"ELEITO POR MÉDIA"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000666560;40000;"NILTON CESAR BELMOK";"NILTON BELMOK";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";80000059654;"PARTIDO ISOLADO";"PSB";"N";533;"Válido";533;2;"ELEITO POR QP"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000666564;40456;"SERAFINO ANTONIO SIMONI";"SERAFINO SIMONI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";80000059654;"PARTIDO ISOLADO";"PSB";"N";437;"Válido";437;2;"ELEITO POR QP"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000666561;40111;"CHARLES GAIGHER";"CHARLES GAIGHER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";80000059654;"PARTIDO ISOLADO";"PSB";"N";479;"Válido";479;2;"ELEITO POR QP"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000848887;11357;"ELIZANGELA SOUZA DA SILVA";"ELIZANGELA SOUZA DA SILVA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80000091373;"PARTIDO ISOLADO";"PP";"N";6;"Válido";6;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000848890;11000;"FRANCISCO DE ASSIS JOSÉ DOS SANTOS";"ASSIS SANTOS";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80000091373;"PARTIDO ISOLADO";"PP";"N";288;"Válido";288;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000848886;11111;"AMÉLIA DUARTE BEZERRA";"AMÉLIA DUARTE BEZERRA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80000091373;"PARTIDO ISOLADO";"PP";"N";10;"Válido";10;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000848889;11123;"CRISTIANO GRILLO";"CRISTIANO GRILLO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80000091373;"PARTIDO ISOLADO";"PP";"N";301;"Válido";301;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000848891;11555;"LUIZA APARECIDA BONIFACIO";"LUIZA BONIFACIO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80000091373;"PARTIDO ISOLADO";"PP";"N";8;"Válido";8;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000666567;40789;"ADILSON JOSE ROVETA";"ADILSON ROVETA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";80000059654;"PARTIDO ISOLADO";"PSB";"N";382;"Válido";382;3;"ELEITO POR MÉDIA"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683714;51311;"NARCISO DE ABREU GRASSI";"NARCIZO GRASSI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";80000062058;"PARTIDO ISOLADO";"PATRIOTA";"N";530;"Válido";530;3;"ELEITO POR MÉDIA"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683174;14123;"HUGO LUIZ PICOLI MENEGHEL";"HUGO LUIZ";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";80000062328;"PARTIDO ISOLADO";"PTB";"N";345;"Válido";345;2;"ELEITO POR QP"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683715;51111;"JAQUELINE GOMES DE ARAUJO";"JAQUELINE DO QUINA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";80000062058;"PARTIDO ISOLADO";"PATRIOTA";"N";9;"Válido";9;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683719;51456;"JACINTA LUCIA SCARPARO";"CINTIA SCARPARO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";80000062058;"PARTIDO ISOLADO";"PATRIOTA";"N";7;"Válido";7;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683713;51000;"SILVANA RAMOS DA SILVA";"SILVANA RAMOS";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";80000062058;"PARTIDO ISOLADO";"PATRIOTA";"N";58;"Válido";58;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683717;51333;"RENATO CARDOSO";"RENATO CAPOTEIRO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";80000062058;"PARTIDO ISOLADO";"PATRIOTA";"N";61;"Válido";61;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683716;51222;"GIANNE SMARSARO";"GIANNE COSTUREIRA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";80000062058;"PARTIDO ISOLADO";"PATRIOTA";"N";6;"Válido";6;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683718;51234;"LUCIANO PINON";"LUCIANO PINON";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";80000062058;"PARTIDO ISOLADO";"PATRIOTA";"N";173;"Válido";173;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000683712;51789;"ANTÔNIO VALDIR GOBBI BUBACK";"TONINHO BUBACK";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";80000062058;"PARTIDO ISOLADO";"PATRIOTA";"N";36;"Válido";36;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682926;10222;"FERNANDO ALVES";"FERNANDO ALVES";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";63;"Válido";63;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682930;10190;"ROMILDO DOMINGOS BORTOLUZZI";"ROMILDO POLICIAL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";161;"Válido";161;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682923;10888;"ALCIDEMAR SILVA";"CIDI DE OSCAR";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";47;"Válido";47;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682932;10018;"CAMILA BRUSCHI TONON";"CAMILA BRUSCHI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";22;"Válido";22;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682934;10111;"RENATO VETTORACI";"RENATO VETTORACI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";145;"Válido";145;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682933;10777;"GLAUCIA DOS SANTOS PEREIRA";"GLAUCIA PEREIRA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";9;"Válido";9;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682927;10123;"MARIA DE LURDES BENINCA MACHADO";"LURDES MACHADO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";30;"Válido";30;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682924;10333;"CLOVIS D ALMEIDA FILHO";"PASTOR CLOVIS";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";81;"Válido";81;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682928;10100;"MATHIAS FERREIRA JUNIOR";"MATHIAS JUNIOR";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";9;"Válido";9;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682925;10010;"DAYARA MARCARINI BIANCHI";"DAYARA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";12;"Válido";12;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682935;10000;"CAMILA CETTO GIORI";"CAMILA CETTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";110;"Válido";110;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682922;10456;"ADHEMAR CESAR BISSOLI";"CESAR BISSOLI";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";186;"Válido";186;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80000682929;10555;"OTTAVIO EVANGELISTA GOMES";"OTTAVIO GOMES";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80000062230;"PARTIDO ISOLADO";"REPUBLICANOS";"N";126;"Válido";126;5;"SUPLENTE"
"06/01/2026";"16:45:04";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;11;"Prefeito";80001042824;12;"ARMANDO NOLASCO RIBEIRO";"ARMANDO ZANATA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";80000125916;"PARTIDO ISOLADO";"PDT";"N";336;"Válido";336;4;"NÃO ELEITO"
