"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"CD_SITUACAO_JULGAMENTO";"DS_SITUACAO_JULGAMENTO";"CD_SITUACAO_CASSACAO";"DS_SITUACAO_CASSACAO";"CD_SITUACAO_DCONST_DIPLOMA";"DS_SITUACAO_DCONST_DIPLOMA";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947331;55321;"VALDIRENE BRANDÃO ANDRADE SORIO";"VALDIRENE BRANDÃO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";80001700035;"PARTIDO ISOLADO";"PSD";"N";50;"Válido";50;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947338;55152;"ARILDO ALVES";"ARILDO ALVES";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";80001700035;"PARTIDO ISOLADO";"PSD";"N";130;"Válido";130;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947340;55000;"JONAS NUNES SIMÕES";"JONAS DO RAIO X";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";80001700035;"PARTIDO ISOLADO";"PSD";"N";246;"Válido";246;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947332;55555;"ADILSON JOSE ROVETA";"ADILSON ROVETA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";80001700035;"PARTIDO ISOLADO";"PSD";"N";198;"Válido";198;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982775;11444;"MARIA MADALENA PASSOS NUNES";"MARIA PASSOS";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001704441;"PARTIDO ISOLADO";"PP";"N";11;"Válido";11;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982778;11122;"ALONCIO QUINTINO FRANCO";"ALONCINHO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001704441;"PARTIDO ISOLADO";"PP";"N";56;"Válido";56;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982774;11111;"JONACIR JOSE DENADAI";"TITI DENADAI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001704441;"PARTIDO ISOLADO";"PP";"N";209;"Válido";209;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982777;11234;"MIGUEL ANTONIO MARTINS CLEN";"MIGUEL CLEN";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001704441;"PARTIDO ISOLADO";"PP";"N";75;"Válido";75;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982776;11000;"FRANCISCO DE ASSIS JOSE DOS SANTOS";"ASSIS SANTOS";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001704441;"PARTIDO ISOLADO";"PP";"N";330;"Válido";330;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982782;11222;"KATIUSCIA SARTORI SILVA COMINOTTI";"PROFESSORA KATIA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001704441;"PARTIDO ISOLADO";"PP";"N";110;"Válido";110;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982780;11100;"TAIS LIMA TEIXEIRA ULIANA";"TAIS ULIANA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001704441;"PARTIDO ISOLADO";"PP";"N";126;"Válido";126;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982773;11789;"EDSON ANTONIO REGIANI";"EDINHO REGIANI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001704441;"PARTIDO ISOLADO";"PP";"N";21;"Válido";21;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947333;55444;"ODAIR AUGUSTO BASSO";"ODAIR BASSO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";80001700035;"PARTIDO ISOLADO";"PSD";"N";354;"Válido";354;2;"ELEITO POR QP"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947283;20555;"VERA LUCIA BONA";"VERA BONA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N"97;"Válido";97;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947277;20678;"ADIMAR DE SOUZA MEDINA";"MINEIRO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N";173;"Válido";173;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947286;20190;"MARCELO CRISTIANO CARDOSO FARIA";"SARGENTO CRISTIANO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N";272;"Válido";272;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947281;20222;"IZABEL APARECIDA MORESCHI";"BEL MORESCHI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N";47;"Válido";47;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947284;20200;"REGINA PAULA RAUTA MARIANI";"REGINA MARIANI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N";23;"Válido";23;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947279;20000;"IZABEL PARMAGNANI";"PROFESSORA BEL";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N";246;"Válido";246;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947282;20111;"RUBERCI FALCÃO";"BINO FALCÃO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N";93;"Válido";93;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947285;20666;"VALDIRENI DONA NATALI";"VALDIRENI NATALI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N";0;"Válido";0;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001947280;20777;"RENAUT AMERICO PIO";"BAIANINHO DO PA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";20;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";80001700030;"PARTIDO ISOLADO";"PODE";"N";98;"Válido";98;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;11;"Prefeito";80001947211;40;"ROLMAR BOTECCHIA";"ROLMAR BOTECCHIA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";80001700019;"ALFREDO CHAVES PARA TODOS";"PDT / PODE / PSB / PSD";"N";3177;"Válido";3177;4;"NÃO ELEITO"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001966355;10222;"JOSIMAR PIUMBINI";"JOSIMAR PIUMBINI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";80001702479;"PARTIDO ISOLADO";"REPUBLICANOS";"N";532;"Válido";532;2;"ELEITO POR QP"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;11;"Prefeito";80002104371;11;"HUGO LUIZ PICOLI MENEGHEL";"HUGO LUIZ";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"COLIGAÇÃO";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";80001725246;"RENOVAÇÃO E JUVENTUDE";"REPUBLICANOS / PP / MDB / Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";5779;"Válido";5779;1;"ELEITO"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982699;45777;"GUILHERME CARLOS CETTO VITOR";"GUILHERME CETTO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";60;"Válido";60;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982691;45513;"DEVANITO GOMES TEIXEIRA";"TOQUINHA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";32;"Válido";32;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982693;45666;"SERGIO BIANCHI";"SERGIO BIANCHI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";142;"Válido";142;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982697;45100;"WELLINGTON MORAES DE AGUIAR";"BOBOTI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";51;"Válido";51;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982695;45123;"RAYANE TOMAZINI BRESSANELLI";"RAYANE TOMAZINI";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";63;"Válido";63;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982694;45555;"MARCIA FRANCISCO";"MARCIA DA AMBULANCIA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";95;"Válido";95;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982696;45789;"SOLANGE BRAGANCA TORRENTE";"SOLANGE BRAGANCA";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";17;"Válido";17;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982692;45456;"MARCOS ANTONIO SOARES DOS SANTOS";"NEGUINHO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";181;"Válido";181;5;"SUPLENTE"
"26/08/2026";"02:17:09";2024;2;"Eleição Ordinária";1;619;"ELEIÇÕES MUNICIPAIS 2024";"06/10/2024";"M";"ES";"56057";"ALFREDO CHAVES";56057;"ALFREDO CHAVES";12;13;"Vereador";80001982690;45888;"ANGELO GABRIEL FAVATO";"GABRIEL FAVATO";"#NULO";-3;"#NE";-3;"#NE";2;"DEFERIDO";-1;"#NULO#";-1;"#NULO#";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";100;"Federação PSDB CIDADANIA";"PSDB/CIDADANIA";"CIDADANIA / PSDB";80001704427;"FEDERAÇÃO";"Federação PSDB CIDADANIA (PSDB / CIDADANIA)";"N";19;"Válido";19;5;"SUPLENTE"
